ID,reg1,reg2,reg3,reg4,home,chld,hinc,genf,wrat,avhv,incm,inca,plow,npro,tgif,lgif,rgif,tdon,tlag,agif,donr,damt
1928,0,1,0,0,1,1,4,1,4,138,30,43,24,47,61,21,17,10,3,13.2,NA,NA
1929,0,0,0,1,1,0,4,0,9,112,23,38,38,65,83,20,28,23,5,23.66,NA,NA
1930,1,0,0,0,1,0,6,1,8,216,41,47,3,13,62,4,3,35,3,4.1,NA,NA
1931,1,0,0,0,1,4,1,1,8,172,39,54,4,17,36,19,26,17,3,12.18,NA,NA
1932,1,0,0,0,1,0,5,1,9,150,22,42,23,27,47,25,33,22,5,16.04,NA,NA
1933,0,0,1,0,1,4,5,1,8,230,46,50,8,75,92,5,7,20,6,5.54,NA,NA
1934,0,0,1,0,1,0,4,1,5,294,77,99,0,75,103,11,7,13,5,7.07,NA,NA
1935,0,0,0,1,0,3,2,0,8,148,22,56,24,99,161,25,24,29,3,11.57,NA,NA
1936,0,1,0,0,1,2,1,1,8,187,37,68,6,34,54,22,24,33,3,11.75,NA,NA
1937,1,0,0,0,1,4,6,0,9,262,42,56,4,63,80,23,20,17,4,14.44,NA,NA
1938,0,0,1,0,0,3,4,0,9,113,31,39,10,116,239,14,12,14,5,6.54,NA,NA
1939,0,0,0,1,1,1,4,1,7,142,20,35,25,47,90,6,6,31,4,6.61,NA,NA
1940,0,0,0,1,0,0,3,0,8,141,35,51,17,35,71,24,9,10,6,10.99,NA,NA
1941,0,0,1,0,1,0,3,0,9,272,35,80,6,24,65,13,17,17,3,7.33,NA,NA
1942,0,1,0,0,1,3,3,1,8,186,70,70,1,66,74,22,22,30,3,14.9,NA,NA
1943,0,1,0,0,1,4,5,0,8,112,29,31,28,114,151,20,15,40,4,11.28,NA,NA
1944,0,1,0,0,1,3,4,0,5,187,33,59,5,7,38,19,28,21,7,39.47,NA,NA
1945,0,1,0,0,1,2,2,0,3,156,25,37,14,104,315,17,18,12,6,12.51,NA,NA
1946,0,0,1,0,1,0,2,1,4,109,27,31,30,58,101,34,30,26,3,9.99,NA,NA
1947,0,1,0,0,1,2,4,0,5,100,16,32,34,116,322,14,16,12,3,8.35,NA,NA
1948,0,0,0,0,1,5,2,0,9,428,70,136,0,25,47,15,15,14,4,10.42,NA,NA
1949,0,1,0,0,1,4,4,1,7,244,60,79,3,49,76,15,21,18,4,10.31,NA,NA
1950,0,0,0,0,1,3,3,1,3,130,37,50,5,83,97,32,28,20,4,12.85,NA,NA
1951,0,1,0,0,1,4,4,1,8,181,55,55,9,74,169,5,5,21,7,4.49,NA,NA
1952,0,0,0,0,1,2,6,0,9,86,27,33,15,93,210,9,6,23,6,6.69,NA,NA
1953,0,0,0,1,0,2,7,0,6,73,31,31,21,24,69,69,26,13,4,14.63,NA,NA
1954,0,0,0,0,0,0,5,1,7,79,8,25,56,94,83,48,23,27,4,22.67,NA,NA
1955,0,0,1,0,0,0,2,1,8,118,20,21,32,62,124,81,34,17,4,23.98,NA,NA
1956,0,0,1,0,1,2,1,1,0,328,54,86,1,26,59,4,4,26,3,3.41,NA,NA
1957,0,0,0,0,1,3,5,0,8,212,69,69,4,21,49,7,6,16,4,7.16,NA,NA
1958,0,0,0,0,1,1,4,1,9,162,60,60,5,15,42,14,14,19,3,9.69,NA,NA
1959,0,0,0,0,0,0,4,0,8,101,40,40,17,106,145,22,19,11,3,10.82,NA,NA
1960,0,0,1,0,1,2,6,1,8,126,22,56,30,71,120,9,7,18,3,14.02,NA,NA
1961,0,1,0,0,1,1,5,1,1,143,17,37,40,12,33,6,9,15,3,5.75,NA,NA
1962,0,1,0,0,1,0,4,0,0,166,23,55,15,71,101,12,10,15,4,9.13,NA,NA
1963,0,1,0,0,1,2,4,1,4,163,25,47,17,88,98,16,12,34,7,8.14,NA,NA
1964,0,1,0,0,1,4,1,0,8,97,25,27,53,51,73,31,13,39,3,14.51,NA,NA
1965,0,1,0,0,1,4,3,1,8,185,36,52,13,36,80,23,16,15,3,21.87,NA,NA
1966,0,0,0,0,0,2,5,1,8,80,12,27,45,45,50,13,14,27,4,13.99,NA,NA
1967,0,0,0,0,1,2,6,1,8,307,58,58,5,40,58,16,18,15,3,10.59,NA,NA
1968,1,0,0,0,1,3,4,0,9,99,22,24,32,76,115,33,27,37,3,13.9,NA,NA
1969,0,0,0,0,1,2,2,0,4,326,94,133,1,58,68,10,7,28,5,6.87,NA,NA
1970,0,0,1,0,1,1,6,1,9,78,17,19,44,53,64,11,11,22,7,8.75,NA,NA
1971,0,0,0,0,1,2,1,0,8,148,31,49,26,34,57,7,4,26,6,4.91,NA,NA
1972,0,0,0,1,1,3,3,0,9,192,83,83,0,51,75,14,22,23,4,10.59,NA,NA
1973,1,0,0,0,1,3,2,1,5,106,19,49,27,26,68,17,9,23,3,11.19,NA,NA
1974,1,0,0,0,1,0,5,1,9,343,102,102,0,27,53,20,17,16,5,20.49,NA,NA
1975,0,1,0,0,0,3,4,0,9,244,46,60,7,44,71,22,12,19,3,18.55,NA,NA
1976,0,0,1,0,1,2,1,1,8,327,121,121,1,60,108,8,3,17,3,8.21,NA,NA
1977,0,0,1,0,1,3,4,0,9,202,40,78,9,46,58,21,10,17,6,10.8,NA,NA
1978,0,0,0,0,1,4,6,0,6,182,28,46,10,107,184,13,6,13,3,4.41,NA,NA
1979,0,0,0,0,0,5,4,0,9,115,19,48,41,74,126,11,7,30,3,7.6,NA,NA
1980,0,0,0,1,1,4,4,0,2,222,99,99,0,68,75,23,14,25,5,10.82,NA,NA
1981,0,1,0,0,1,0,1,1,8,220,72,94,0,63,96,61,47,14,7,19.51,NA,NA
1982,0,1,0,0,1,2,2,0,3,117,23,46,36,30,70,5,7,35,6,5.46,NA,NA
1983,0,0,0,1,0,1,5,1,9,137,22,52,19,52,54,14,9,14,7,13.16,NA,NA
1984,1,0,0,0,0,4,4,0,8,108,42,42,9,14,90,36,90,22,3,34.66,NA,NA
1985,0,0,1,0,1,3,5,1,9,122,33,43,9,100,135,9,3,30,5,7.15,NA,NA
1986,0,1,0,0,1,0,5,1,9,200,29,44,10,49,146,7,4,26,3,6.66,NA,NA
1987,0,1,0,0,1,2,4,0,0,122,17,46,38,46,81,32,13,8,6,11.31,NA,NA
1988,0,1,0,0,1,4,4,0,9,177,55,66,1,62,86,17,13,24,7,10.97,NA,NA
1989,0,1,0,0,1,4,2,1,3,386,108,108,0,44,86,17,17,23,3,16.1,NA,NA
1990,0,1,0,0,1,0,6,0,4,292,76,76,6,25,62,27,15,23,4,18.56,NA,NA
1991,1,0,0,0,1,2,3,1,9,126,31,46,11,68,116,108,116,40,6,47.9,NA,NA
1992,0,0,0,1,1,2,2,0,0,141,36,36,14,61,157,7,10,25,4,6.38,NA,NA
1993,0,0,0,1,0,2,2,0,8,171,49,55,7,11,35,13,11,22,5,7.27,NA,NA
1994,0,1,0,0,1,2,3,0,9,125,54,54,6,64,86,8,9,39,3,7.34,NA,NA
1995,0,0,1,0,1,5,7,1,8,166,44,49,13,21,112,112,27,26,3,31.2,NA,NA
1996,0,0,0,0,1,2,4,1,2,124,23,33,23,35,51,51,25,15,4,16.6,NA,NA
1997,0,1,0,0,1,2,7,1,8,145,53,53,4,15,58,9,7,11,4,4.71,NA,NA
1998,1,0,0,0,1,3,4,1,3,170,52,52,11,68,122,14,9,28,3,7.57,NA,NA
1999,0,1,0,0,1,3,4,1,9,148,40,45,2,54,105,59,25,15,4,34.26,NA,NA
2000,0,0,0,0,1,2,4,1,4,148,27,35,43,54,113,17,16,9,6,10.82,NA,NA
2001,1,0,0,0,0,2,6,1,4,286,34,78,8,64,159,30,14,32,6,13.21,NA,NA
2002,0,0,0,0,1,2,1,0,3,110,22,28,42,59,98,27,25,36,6,22,NA,NA
2003,0,1,0,0,1,1,5,0,3,94,16,21,55,85,122,8,11,21,5,8.11,NA,NA
2004,1,0,0,0,1,2,4,1,8,223,35,59,10,39,65,14,13,36,3,13.19,NA,NA
2005,0,0,1,0,1,1,4,0,3,91,26,29,28,21,53,43,27,30,5,16.88,NA,NA
2006,0,1,0,0,1,0,2,0,9,163,29,38,15,17,62,8,4,13,7,4.03,NA,NA
2007,0,0,0,1,0,2,4,0,6,191,41,65,8,12,42,12,10,32,4,3.76,NA,NA
